,budget,id,revenue,runtime,views,likes,dislikes,n_trailers,daysSinceStart,dayInYear,Mystery,Romance,Family,Science Fiction,Horror,Crime,Drama,Fantasy,Western,Animation,Music,Adventure,Foreign,Action,TV Movie,Comedy,Documentary,War,Thriller,History,numlang,cn,da,de,en,es,fr,hi,it,ja,ko,ml,ru,ta,zh,profit,isProfitable
1029,8000000,14429,22593409.0,91.0,6939,12,1,1,30916,273,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14593409.0,1
1030,28000000,15198,8888143.0,119.0,321183,356,20,1,30916,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-19111857.0,0
1031,75000000,6415,108000000.0,114.0,835158,830,66,1,30912,269,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33000000.0,1
1032,1700000,24066,1943649.0,98.0,20871,0,0,1,30979,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,243649.0,1
1033,15000000,10349,10611160.0,122.0,111053,142,9,1,28564,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4388840.0,0
1034,7000000,29787,5344577.0,113.0,207672,342,27,1,26835,210,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1655423.0,0
1035,300000,9638,11988469.0,89.0,240318,1437,37,2,23424,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11688469.0,1
1036,5000000,10576,34725000.0,113.0,23335,102,0,5,24952,153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29725000.0,1
1037,64000000,12618,74608570.0,133.0,54770,44,2,1,30923,280,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10608570.0,1
1038,2000000,226,11540607.0,118.0,58662,51,5,1,30887,244,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9540607.0,1
1039,10000000,10388,3193102.0,89.0,76627,110,6,1,30777,134,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6806898.0,0
1040,6200000,9346,63541777.0,98.0,379458,391,16,1,25015,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57341777.0,1
1041,65000000,861,261317921.0,113.0,196682,336,15,1,27507,151,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196317921.0,1
1042,6000000,9377,70136369.0,103.0,100826,538,16,1,26056,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64136369.0,1
1043,6000000,11541,1317657.0,115.0,299499,569,32,2,24784,350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4682343.0,0
1044,1800000,4929,6800000.0,114.0,227162,329,20,1,19532,212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000000.0,1
1045,32000000,18254,40382659.0,195.0,39621,0,0,2,24427,358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8382659.0,1
1046,1250000,19997,8500000.0,92.0,156628,349,12,1,13867,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7250000.0,1
1047,4000000,535,92921203.0,95.0,232080,6,1,2,24902,103,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88921203.0,1
1048,5400000,1654,45300000.0,150.0,172710,426,30,1,19120,165,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39900000.0,1
1049,2500000,658,124881062.0,110.0,163368,457,25,2,18119,260,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122381062.0,1
1050,2000000,657,78898765.0,115.0,226525,669,33,2,17777,283,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76898765.0,1
1051,950000,646,59600000.0,110.0,228161,603,14,1,17405,276,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58650000.0,1
1052,4500000,5689,58853106.0,104.0,90754,74,12,2,23889,186,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54353106.0,1
1053,200000,391,14500000.0,99.0,168889,538,7,1,18114,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14300000.0,1
1054,3000000,8052,222559.0,96.0,76967,65,3,1,29605,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2777441.0,0
1055,18000000,772,358991681.0,120.0,1174840,0,0,1,28409,323,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340991681.0,1
1056,17000000,31650,10278549.0,106.0,72412,122,6,1,26541,281,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6721451.0,0
1057,700000,302579,10508.0,107.0,16677,77,0,1,30923,280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-689492.0,0
1058,63000000,550,100853753.0,139.0,329621,1123,35,1,30930,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37853753.0,1
1059,5000000,36819,42365581.0,116.0,236775,536,27,3,24262,193,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37365581.0,1
1060,19000000,11562,18254702.0,104.0,10401,44,2,1,27276,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-745298.0,0
1061,13000000,5548,53000000.0,102.0,259517,469,24,2,26457,197,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40000000.0,1
1062,70000000,856,329803958.0,104.0,150163,356,8,1,26797,172,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259803958.0,1
1063,28000000,699,195312802.0,127.0,391906,894,49,2,24242,173,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167312802.0,1
1064,32000000,709,156167015.0,133.0,195438,570,14,1,27178,187,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124167015.0,1
1065,7000000,253,161777836.0,121.0,321931,726,28,2,21332,185,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154777836.0,1
1066,5500000,660,141195658.0,130.0,267491,609,31,3,18574,349,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135695658.0,1
1067,19000000,11377,40846082.0,93.0,349857,420,21,1,30944,301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21846082.0,1
1068,27000000,26149,14859394.0,124.0,81777,285,2,2,30944,301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12140606.0,0
1069,13000000,492,22863596.0,112.0,205443,524,24,1,30915,272,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9863596.0,1
1070,26500000,128,159375308.0,134.0,2832737,12942,359,1,30105,192,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132875308.0,1
1071,73000000,9481,151493655.0,118.0,675382,574,40,2,30950,307,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78493655.0,1
1072,90000000,9008,60289912.0,157.0,961317,780,42,1,30943,300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-29710088.0,0
1073,8000000,16281,21028755.0,120.0,11198,45,1,2,24749,315,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13028755.0,1
1074,3500000,16288,14000000.0,92.0,5539,7,1,1,26380,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10500000.0,1
1075,900000,1694,2023414.0,86.0,158969,549,22,2,25820,290,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1123414.0,1
1076,2500000,476,4729352.0,100.0,511381,994,22,1,27242,251,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2229352.0,1
1077,25000000,37094,40903593.0,113.0,23382,133,1,1,28508,56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15903593.0,1
1078,5000000,21610,19905359.0,99.0,193040,407,17,1,24144,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14905359.0,1
1079,22700000,957,38119483.0,96.0,149477,388,19,1,26434,174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15419483.0,1
1080,15000000,11886,32056467.0,83.0,125346,66,8,1,21458,311,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17056467.0,1
1081,12000000,62204,55260558.0,100.0,622455,717,68,2,24417,348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43260558.0,1
1082,15000000,11040,31559552.0,139.0,8372,22,0,1,20398,347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16559552.0,1
1083,40600000,1621,90400000.0,116.0,967417,1251,75,1,24956,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49800000.0,1
1084,23000000,21349,18653615.0,114.0,162344,267,13,1,30958,315,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4346385.0,0
1085,10000000,1832,30652890.0,130.0,788675,1354,102,1,30958,315,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20652890.0,1
1086,60000000,10047,66976317.0,148.0,88310,487,20,1,30933,290,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6976317.0,1
1087,30000000,10228,163644662.0,75.0,96335,179,8,1,30476,198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,133644662.0,1
1088,10000000,9289,50100000.0,178.0,519950,414,31,1,17396,267,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40100000.0,1
1089,25485000,11165,29548291.0,144.0,173907,323,9,1,20076,25,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4063291.0,1
1090,700000,4203,7179298.0,88.0,250960,280,14,1,26698,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6479298.0,1
1091,16000000,24226,53977250.0,129.0,53728,43,3,1,24775,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37977250.0,1
1092,100000000,2668,206071502.0,105.0,1656821,2873,80,1,30964,321,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106071502.0,1
1093,135000000,36643,361832400.0,128.0,208362,181,10,1,30954,311,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,226832400.0,1
1094,8272296,99,67872296.0,101.0,112651,142,1,1,30751,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59600000.0,1
1095,133000,5156,361712.0,93.0,233858,548,20,1,12343,328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,228712.0,1
1096,4000000,24276,1680358.0,132.0,29371,70,2,1,26499,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2319642.0,0
1097,28000000,11393,47951979.0,137.0,40281,58,0,1,25295,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19951979.0,1
1098,14000000,10998,320145693.0,119.0,1106798,0,0,1,26513,253,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306145693.0,1
1099,23000000,36094,5820015.0,104.0,23899,63,0,1,27395,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-17179985.0,0
1100,30000000,9013,38413606.0,126.0,314772,427,30,2,26826,201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8413606.0,1
1101,75000000,2924,152368585.0,137.0,181433,306,24,1,27864,143,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77368585.0,1
1102,24000000,177,41895491.0,137.0,503323,973,30,3,27972,251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17895491.0,1
1103,100000000,9946,211989043.0,121.0,139407,108,7,2,30970,327,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111989043.0,1
1104,90000000,863,497366869.0,92.0,14144,8,1,2,30945,302,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,407366869.0,1
1105,38000000,22267,635096.0,138.0,61523,115,9,1,30970,327,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37364904.0,0
1106,312000,55123,1281176.0,102.0,3257,0,0,1,30974,331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,969176.0,1
1107,23000000,20024,10827816.0,102.0,73796,51,1,1,30979,336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12172184.0,0
1108,47000000,9586,15691192.0,125.0,32183,18,3,1,27710,354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-31308808.0,0
1109,19000000,32669,10000000.0,138.0,44019,0,0,1,27577,221,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9000000.0,0
1110,17000000,10402,65535067.0,88.0,207659,186,27,1,30986,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48535067.0,1
1111,60000000,497,284600000.0,189.0,1354165,2736,81,1,30986,343,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224600000.0,1
1112,24000000,1715,88545092.0,126.0,115453,281,9,1,30993,350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64545092.0,1
1113,1300000,25188,29133000.0,118.0,91983,0,0,1,20691,275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27833000.0,1
1114,100000000,2277,93700000.0,131.0,7885,12,0,1,30993,350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6300000.0,0
1115,133000000,10137,300135367.0,84.0,398437,793,125,1,30993,350,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167135367.0,1
1116,80000000,49948,90874570.0,74.0,218329,313,22,2,30993,350,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10874570.0,1
1117,37000000,334,48451803.0,188.0,253644,545,24,1,30984,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11451803.0,1
1118,10000000,50116,929606.0,106.0,593,0,0,1,30900,257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9070394.0,0
1119,55000000,9563,100230832.0,163.0,4433,6,0,1,30992,349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45230832.0,1
1120,82000000,1850,47434430.0,118.0,590862,930,41,2,30998,355,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-34565570.0,0
1121,45000000,926,90683916.0,102.0,501427,1073,27,2,30999,356,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45683916.0,1
1122,40000000,1213,128798265.0,139.0,388522,0,0,1,31001,358,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88798265.0,1
1123,11000000,10471,59827328.0,98.0,653561,843,92,1,31019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48827328.0,1
1124,50000000,10400,73956241.0,146.0,1094421,1299,41,1,30902,259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23956241.0,1
1125,25,10397,13.0,145.0,53330,0,0,1,31001,358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12.0,0
1126,24000000,20761,8434146.0,124.0,52568,0,0,1,31001,358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15565854.0,0
1127,90000000,10384,14828081.0,91.0,265104,222,97,1,31021,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-75171919.0,0
1128,12000000,5924,53267000.0,151.0,375462,509,38,1,21493,346,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41267000.0,1
1129,10000000,10493,7825000.0,96.0,22349,30,3,1,27087,96,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2175000.0,0
1130,4500000,13342,27092880.0,90.0,205174,526,14,2,24658,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22592880.0,1
1131,15000000,35119,6908797.0,120.0,10463,0,0,1,26940,315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8091203.0,0
1132,6000000,14919,5617391.0,76.0,73982,153,5,1,28810,358,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-382609.0,0
1133,250000,47620,609524.0,85.0,95257,80,18,1,27815,94,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,359524.0,1
1134,36000000,75531,3003296.0,95.0,13206,34,1,1,31035,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-32996704.0,0
1135,34000000,1883,48169908.0,202.0,345190,586,21,1,28408,322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14169908.0,1
1136,31000000,2005,231605150.0,100.0,316652,434,20,1,28234,148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200605150.0,1
1137,38000000,6279,57319029.0,107.0,236190,311,18,1,28794,342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19319029.0,1
1138,11700000,11087,88036683.0,110.0,566828,761,47,1,28095,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76336683.0,1
1139,32000000,7305,36733909.0,120.0,39866,32,1,2,28466,14,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4733909.0,1
1140,31000000,9475,134095253.0,157.0,306153,0,0,1,28443,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103095253.0,1
1141,20000000,8872,121697323.0,94.0,384738,896,99,2,28130,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101697323.0,1
1142,40000000,11287,107458785.0,128.0,479364,684,46,1,28268,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67458785.0,1
1143,45000000,9869,178051587.0,117.0,373238,325,25,1,28241,155,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133051587.0,1
1144,25000000,619,411006740.0,129.0,114545,137,9,2,28415,329,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,386006740.0,1
1145,55000000,9374,149022650.0,104.0,324319,1809,37,1,28297,211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94022650.0,1
1146,60000000,11259,137783840.0,140.0,266614,153,32,1,28228,142,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77783840.0,1
1147,10000000,1923,4160851.0,134.0,8913,44,2,1,28240,154,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5839149.0,0
1148,7000000,10206,16624456.0,86.0,140881,329,24,1,28291,205,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9624456.0,1
1149,220000,9367,2040920.0,81.0,410401,524,51,1,28333,247,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1820920.0,1
